mfcc,zero_crossing_rate,spectral_centroid,spectral_rolloff,spectral_contrast,chroma,tempo,key,energy,valence,danceability,file_path,duration,length,sample_rate,genre,subgenre,label,filename,dataset,extraction_date
"[-115.57682037353516, 85.09928894042969, 16.3084659576416, 19.224796295166016, 9.861884117126465, 9.104034423828125, -3.997560739517212, 8.55343246459961, -5.52484655380249, 11.205852508544922, -4.097192287445068, 10.842754364013672, -1.053592562675476, 67.16837310791016, 26.901548385620117, 19.12783432006836, 19.82546043395996, 13.879612922668457, 11.427301406860352, 11.090116500854492, 9.492372512817383, 9.275535583496094, 10.374919891357422, 9.004112243652344, 8.261198997497559, 7.7682414054870605]",0.09579477773954646,2440.481224681625,5727.10381439245,"[17.064015938351684, 15.95572538321277, 20.022114210980014, 19.35889061318048, 19.520809814227395, 17.83234741309002, 49.93222928433076]","[0.3279300332069397, 0.28286439180374146, 0.4145708382129669, 0.2978169322013855, 0.27975139021873474, 0.4485829770565033, 0.3923112452030182, 0.4643871486186981, 0.33256688714027405, 0.3557196855545044, 0.311349093914032, 0.2504633069038391]",117.45383522727273,C,0.13657298684120178,0.8134937415605417,0.7,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/08. Alton Ellis - Give Me Your Love.flac,177.12390022675737,177.12390022675737,22050,reggae,lover_rock,reggae_lover_rock,08. Alton Ellis - Give Me Your Love.flac,personal,2025-09-20 14:47:07.173728
"[-88.80264282226562, 79.21265411376953, 5.292614459991455, 23.315380096435547, -1.8375988006591797, 21.99237632751465, 1.6437301635742188, 2.5072579383850098, -3.088379383087158, 8.657735824584961, -3.624049663543701, 0.7583498954772949, 0.7969019412994385, 81.8230209350586, 37.37062454223633, 31.392303466796875, 19.035289764404297, 13.668314933776855, 15.049076080322266, 11.612135887145996, 10.975126266479492, 10.161059379577637, 9.951929092407227, 10.251367568969727, 9.408044815063477, 9.749338150024414]",0.11225033748276092,2411.436096516089,5108.801776754633,"[23.289691579375436, 17.130593445110346, 21.784466250303435, 22.186324801875585, 22.64915040855829, 19.141579247841555, 48.51528341872803]","[0.37307053804397583, 0.24808134138584137, 0.37125489115715027, 0.2702304720878601, 0.28436359763145447, 0.2986276149749756, 0.32615187764167786, 0.40117380023002625, 0.3152245283126831, 0.4072452783584595, 0.3217358887195587, 0.46050599217414856]",69.83741554054055,G,0.20763692259788513,0.8038120321720297,0.4,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/05. Louisa Mark - Caught You in a Lie.flac,260.94666666666666,260.94666666666666,22050,reggae,lover_rock,reggae_lover_rock,05. Louisa Mark - Caught You in a Lie.flac,personal,2025-09-20 14:47:07.173728
"[-178.5118865966797, 105.99625396728516, -3.484407901763916, 32.951236724853516, 2.269399642944336, 12.902231216430664, 2.5535106658935547, 10.504798889160156, 1.7036938667297363, 5.250192165374756, -0.8082482814788818, 2.148191213607788, -4.557594299316406, 91.59858703613281, 38.521148681640625, 25.73737335205078, 19.554916381835938, 14.157489776611328, 13.605490684509277, 13.05901050567627, 10.75324821472168, 10.315770149230957, 9.024489402770996, 8.861370086669922, 8.248796463012695, 8.39228343963623]",0.0708564201530757,1752.8402180098008,3621.2757457386365,"[25.314198741443434, 16.067847172942884, 20.02379957444461, 20.165835704423547, 18.74293192706084, 17.919089609581665, 47.338446676897085]","[0.263908714056015, 0.2666096091270447, 0.2630369961261749, 0.4404468536376953, 0.5478937029838562, 0.4895538091659546, 0.47731196880340576, 0.3866029679775238, 0.4381619393825531, 0.3072972297668457, 0.2728007435798645, 0.3403172492980957]",151.99908088235293,D,0.12029006332159042,0.5842800726699335,0.7,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/19. Carlton Lewis - Sweet Soul Rocking.flac,204.57333333333332,204.57333333333332,22050,reggae,lover_rock,reggae_lover_rock,19. Carlton Lewis - Sweet Soul Rocking.flac,personal,2025-09-20 14:47:07.173728
"[-48.14426040649414, 40.18898391723633, 23.459800720214844, 42.0857048034668, 12.800287246704102, 9.036514282226562, -1.9600121974945068, 6.163224697113037, -4.38854455947876, 3.566023588180542, 0.8285768628120422, 1.4927221536636353, 0.6243432760238647, 72.50791931152344, 19.844804763793945, 23.36362648010254, 19.2927303314209, 13.457099914550781, 13.360618591308594, 12.845802307128906, 10.408607482910156, 9.27208137512207, 9.446167945861816, 8.38630199432373, 8.647499084472656, 8.102094650268555]",0.15472750962309031,3438.1257003397236,7165.575747268129,"[21.478378278863396, 16.78023175547782, 20.768747817665428, 19.14973288876355, 19.528281627784413, 18.270754269660298, 46.77703058814362]","[0.30439263582229614, 0.4309420585632324, 0.4166043698787689, 0.37575915455818176, 0.49832937121391296, 0.3514285385608673, 0.37815192341804504, 0.28722819685935974, 0.278773695230484, 0.4196322560310364, 0.329409122467041, 0.37881872057914734]",129.19921875,D,0.221250981092453,1.0,1.0,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/17. Barry Biggs - Wide Awake In A Dream.flac,340.44,340.44,22050,reggae,lover_rock,reggae_lover_rock,17. Barry Biggs - Wide Awake In A Dream.flac,personal,2025-09-20 14:47:07.173728
"[-140.7437744140625, 80.73176574707031, -16.335012435913086, 37.102638244628906, 6.222471714019775, 6.118811130523682, 2.904836654663086, 3.07721209526062, 1.3687787055969238, 8.665404319763184, 0.49642348289489746, 5.401235580444336, -2.626105546951294, 99.26483917236328, 43.3021354675293, 30.142892837524414, 26.70182991027832, 19.803415298461914, 16.033891677856445, 14.957365989685059, 12.754325866699219, 12.62049388885498, 11.216800689697266, 11.589322090148926, 11.664546012878418, 10.093313217163086]",0.10008222026209677,2266.206272132273,4455.245526713709,"[25.939920310861194, 17.564187143396317, 21.46361114935245, 21.429569532938476, 20.02126854430257, 19.769721170274437, 48.72646624216989]","[0.37500256299972534, 0.4929499924182892, 0.35942262411117554, 0.37370654940605164, 0.33870968222618103, 0.44788235425949097, 0.3980086147785187, 0.2892710268497467, 0.39389193058013916, 0.35227757692337036, 0.4440288245677948, 0.36006081104278564]",135.99917763157896,E,0.1315520852804184,0.7554020907107577,1.0,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/25. Michael Gordon - Love Is What You Make It.flac,251.92,251.92,22050,reggae,lover_rock,reggae_lover_rock,25. Michael Gordon - Love Is What You Make It.flac,personal,2025-09-20 14:47:07.173728
"[-125.76679229736328, 78.66088104248047, 32.780975341796875, 28.608394622802734, 15.294611930847168, 20.241849899291992, 10.909605026245117, 7.317545413970947, -1.4467118978500366, 8.453299522399902, -3.1597490310668945, 6.605470657348633, -1.9956843852996826, 88.18004608154297, 29.215606689453125, 23.918664932250977, 17.861162185668945, 14.894986152648926, 17.36788558959961, 14.130760192871094, 11.191987037658691, 10.744976997375488, 11.313887596130371, 10.323798179626465, 8.230267524719238, 7.997109889984131]",0.08691480248024464,2486.8039321827027,5914.5016862035545,"[19.26314118253019, 16.545173465760566, 18.197685662590622, 18.236722288150684, 19.21175853688941, 18.21483894938172, 46.764146377751516]","[0.4194556474685669, 0.3671259582042694, 0.43420469760894775, 0.4048128128051758, 0.42255106568336487, 0.38971835374832153, 0.3974221348762512, 0.5871558785438538, 0.4887474477291107, 0.41191092133522034, 0.31607937812805176, 0.3490244746208191]",135.99917763157896,G,0.18212676048278809,0.8289346440609009,1.0,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/14. Cassandra - Thank You for the Many Things You've Done.flac,214.4849433106576,214.4849433106576,22050,reggae,lover_rock,reggae_lover_rock,14. Cassandra - Thank You for the Many Things You've Done.flac,personal,2025-09-20 14:47:07.173728
"[-148.2069549560547, 99.68235778808594, -17.66946792602539, 32.83501434326172, 9.691717147827148, 2.996377944946289, 10.687406539916992, 4.871524333953857, -2.502638339996338, 8.774673461914062, -5.105985641479492, 1.4658002853393555, -1.0902918577194214, 99.62972259521484, 39.39501953125, 32.9382209777832, 23.068273544311523, 17.649612426757812, 19.169137954711914, 14.82043743133545, 12.126460075378418, 11.834956169128418, 12.03849983215332, 11.730741500854492, 9.683855056762695, 10.789528846740723]",0.08787349791479729,1975.0116228002591,3946.343711842447,"[26.321602017442917, 17.258885437937103, 21.982469664778804, 20.9885157129885, 20.302409988140365, 22.073303119092373, 47.97663936854094]","[0.3751085698604584, 0.29786959290504456, 0.4278642237186432, 0.4105377495288849, 0.32666149735450745, 0.41489309072494507, 0.32343989610671997, 0.444569855928421, 0.3261072635650635, 0.30841919779777527, 0.44799336791038513, 0.3347482681274414]",172.265625,C,0.14038027822971344,0.6583372076000864,0.4,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/24. Deborahe Glasgow - Knight In Shining Armour.flac,284.6533333333333,284.6533333333333,22050,reggae,lover_rock,reggae_lover_rock,24. Deborahe Glasgow - Knight In Shining Armour.flac,personal,2025-09-20 14:47:07.173728
"[-128.7136688232422, 95.6717758178711, 2.287879467010498, 25.04006576538086, 7.570380210876465, -1.135836124420166, 8.738764762878418, 5.414290428161621, -3.630387544631958, 8.317987442016602, -7.024337291717529, 1.8032015562057495, 1.7962843179702759, 70.70504760742188, 26.368896484375, 25.01019287109375, 16.796518325805664, 12.730324745178223, 14.888057708740234, 11.604146957397461, 8.681417465209961, 10.259936332702637, 9.367932319641113, 8.908555030822754, 8.197879791259766, 7.719019889831543]",0.08367659359986274,2195.3465586295383,4813.442369407387,"[18.700080597275644, 15.964366165326512, 21.327422057242444, 20.161928276447263, 19.287149836806208, 20.590074578207705, 48.47542584169977]","[0.3320310115814209, 0.35933810472488403, 0.29037460684776306, 0.24297168850898743, 0.30772510170936584, 0.23263978958129883, 0.26623106002807617, 0.21126538515090942, 0.3524281978607178, 0.4814237952232361, 0.38014331459999084, 0.4215230345726013]",151.99908088235293,D,0.12459132075309753,0.7317821862098461,0.7,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/18. Mellow Rose - Feel It.flac,169.15591836734694,169.15591836734694,22050,reggae,lover_rock,reggae_lover_rock,18. Mellow Rose - Feel It.flac,personal,2025-09-20 14:47:07.173728
"[-92.30712127685547, 62.51009750366211, 36.90214157104492, 38.55154800415039, 7.185080051422119, 19.791011810302734, 7.614698886871338, -0.1270061880350113, 2.859100818634033, 7.736868381500244, -2.2673027515411377, 6.2860565185546875, 2.7607479095458984, 85.32818603515625, 34.78185272216797, 25.825809478759766, 18.763412475585938, 12.147466659545898, 13.751699447631836, 12.57878589630127, 10.770034790039062, 10.320807456970215, 11.65269947052002, 11.497856140136719, 12.203418731689453, 12.428729057312012]",0.08891085144171644,2566.115076354951,5663.738406751663,"[20.39553156351127, 16.23599566812279, 23.299696085028373, 21.545736526554244, 21.221367075742766, 19.249369498441705, 45.96372262874834]","[0.32501742243766785, 0.3319512903690338, 0.3389872610569, 0.42876580357551575, 0.37701061367988586, 0.2862851321697235, 0.3109709918498993, 0.34177443385124207, 0.456145316362381, 0.4060252010822296, 0.3400341868400574, 0.40764904022216797]",135.99917763157896,D,0.2998933792114258,0.855371692118317,1.0,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/04. Carroll Thompson - I'm So Sorry.flac,264.33451247165533,264.33451247165533,22050,reggae,lover_rock,reggae_lover_rock,04. Carroll Thompson - I'm So Sorry.flac,personal,2025-09-20 14:47:07.173728
"[-76.33869934082031, 121.93252563476562, -25.39134407043457, 30.027877807617188, -3.7927234172821045, 2.9469552040100098, -11.20578670501709, 12.892738342285156, -6.52144718170166, -1.5616449117660522, -4.253582000732422, 1.1524746417999268, -1.4817943572998047, 76.51475524902344, 31.516441345214844, 21.48453712463379, 16.987600326538086, 16.35443115234375, 11.105745315551758, 13.642580032348633, 10.446694374084473, 11.411612510681152, 9.611798286437988, 9.280502319335938, 8.042832374572754, 7.470595836639404]",0.09257120137576855,1800.31358891665,3566.863252980098,"[21.450316102415467, 15.986315272353355, 19.29283157206767, 18.940407142107258, 19.81354734525426, 18.51110681404163, 50.07637663632572]","[0.3567621111869812, 0.27839869260787964, 0.3343125879764557, 0.30279216170310974, 0.4394986927509308, 0.27655601501464844, 0.3167816400527954, 0.555409848690033, 0.3311384618282318, 0.2813085913658142, 0.22274340689182281, 0.339280366897583]",172.265625,G,0.2065635770559311,0.6001045296388833,0.4,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/13. The In Crowd - Getting Cozy (Extended Mix).flac,362.5466666666667,362.5466666666667,22050,reggae,lover_rock,reggae_lover_rock,13. The In Crowd - Getting Cozy (Extended Mix).flac,personal,2025-09-20 14:47:07.173728
"[-125.17696380615234, 53.585208892822266, 0.24978312849998474, 23.596994400024414, 11.973654747009277, 7.691006660461426, 7.839606285095215, 9.149274826049805, 4.517391204833984, 15.063987731933594, -0.37277334928512573, 4.486464500427246, -1.5399847030639648, 91.01457214355469, 24.858158111572266, 23.06402587890625, 15.828402519226074, 14.179082870483398, 11.923492431640625, 10.919137001037598, 8.280860900878906, 9.115752220153809, 8.523188591003418, 7.825070381164551, 6.576445579528809, 6.249943256378174]",0.08849714094457707,2925.808623141243,6468.210075738253,"[27.613628621439833, 16.38618872260457, 17.778835824888926, 18.07940710999844, 16.864308489908844, 17.601466605929954, 46.86213174607061]","[0.47522103786468506, 0.45115700364112854, 0.4685401916503906, 0.5118399262428284, 0.39681732654571533, 0.36351099610328674, 0.4102831184864044, 0.4575624465942383, 0.5657805800437927, 0.4948868155479431, 0.5158228874206543, 0.5021231174468994]",172.265625,D,0.1351117640733719,0.975269541047081,0.4,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/11. Deborahe Glasgow - Champion Lover.flac,359.8666666666667,359.8666666666667,22050,reggae,lover_rock,reggae_lover_rock,11. Deborahe Glasgow - Champion Lover.flac,personal,2025-09-20 14:47:07.173728
"[-225.0784454345703, 78.44424438476562, 5.908368110656738, 45.575382232666016, 12.158904075622559, 13.740620613098145, 0.09319977462291718, 12.297101020812988, 0.5125739574432373, 6.440255641937256, -3.7575066089630127, 6.121159553527832, -4.651025772094727, 104.55237579345703, 29.76622200012207, 21.887937545776367, 20.021512985229492, 16.999277114868164, 15.447030067443848, 12.412873268127441, 14.326322555541992, 9.9760103225708, 10.369722366333008, 9.79982852935791, 8.664569854736328, 11.125575065612793]",0.07364528195502598,2080.2957961636203,4541.736860701077,"[22.529435312809042, 16.066528067686114, 18.61631186006422, 18.363419629835377, 18.715066108964592, 17.67400788963698, 48.57426766221192]","[0.32838860154151917, 0.3900461196899414, 0.5237587690353394, 0.45341846346855164, 0.39068034291267395, 0.31021252274513245, 0.4190526604652405, 0.4240802526473999, 0.37126436829566956, 0.4653080999851227, 0.35441720485687256, 0.3542228937149048]",151.99908088235293,G,0.07392343878746033,0.6934319320545401,0.7,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/15. Ginger Williams - Tenderly.flac,196.57333333333332,196.57333333333332,22050,reggae,lover_rock,reggae_lover_rock,15. Ginger Williams - Tenderly.flac,personal,2025-09-20 14:47:07.173728
"[-196.43287658691406, 100.42909240722656, 43.93223571777344, 25.83149528503418, 15.356552124023438, 11.470542907714844, -4.363297462463379, 3.397437334060669, -7.694743633270264, -1.4304230213165283, -3.438602924346924, -2.9951486587524414, -2.7269158363342285, 84.89141082763672, 38.30342483520508, 26.25611686706543, 17.929616928100586, 14.948912620544434, 10.322098731994629, 11.04148006439209, 8.584898948669434, 10.294894218444824, 8.167208671569824, 7.8824591636657715, 7.122766971588135, 7.577688694000244]",0.06878186114879466,2092.2083562353346,4903.666881043958,"[21.099743517563315, 16.368283000412436, 22.31040956401643, 20.30729056476488, 18.844363533481562, 17.300545318910057, 45.90637124939722]","[0.34423956274986267, 0.24808068573474884, 0.38843074440956116, 0.5046710968017578, 0.2945995032787323, 0.2725100815296173, 0.29706010222435, 0.42221954464912415, 0.3339240550994873, 0.3038899600505829, 0.417123019695282, 0.30852267146110535]",161.4990234375,E,0.09621461480855942,0.6974027854117782,0.4,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/12. Boris Gardiner - I Want To Wake Up With You.flac,241.76,241.76,22050,reggae,lover_rock,reggae_lover_rock,12. Boris Gardiner - I Want To Wake Up With You.flac,personal,2025-09-20 14:47:07.173728
"[-177.38267517089844, 71.01046752929688, -3.1295979022979736, 19.71893310546875, -4.477778434753418, 11.566778182983398, -6.671926975250244, -1.5326178073883057, -2.3273489475250244, 5.9582390785217285, -4.237483501434326, 3.013272762298584, 0.5520492792129517, 95.95935821533203, 33.70630645751953, 24.4271240234375, 23.22386360168457, 16.188764572143555, 12.465567588806152, 14.174985885620117, 12.988645553588867, 10.935097694396973, 9.927959442138672, 10.801688194274902, 8.664310455322266, 9.815459251403809]",0.1110748204235782,2683.614584054741,5668.912697163803,"[22.73925450335527, 17.32665477218549, 20.133628877401232, 19.604788165882166, 20.216631472022257, 18.064485829312275, 48.099920280072595]","[0.3805922865867615, 0.45317989587783813, 0.4180324375629425, 0.4528171718120575, 0.41327476501464844, 0.48987245559692383, 0.3439010977745056, 0.2540944218635559, 0.35267722606658936, 0.30432558059692383, 0.3870493173599243, 0.33555927872657776]",172.265625,E,0.07489316910505295,0.8945381946849137,0.4,/Users/alessandro/Music/personal_dataset/reggae/lover_rock/06. Beres Hammond - Falling in Love All over Again.flac,244.96,244.96,22050,reggae,lover_rock,reggae_lover_rock,06. Beres Hammond - Falling in Love All over Again.flac,personal,2025-09-20 14:47:07.173728
